km	kg/m3	Pa	K	kg/mol
0.00000000000000000000	1.22500000000000000000	101325.00000000000000000000	288.15000000000000000000	0.02896400000000000000
1.00000000000000000000	1.11170000000000000000	89876.00000000000000000000	281.65100000000000000000	0.02896400000000000000
2.00000000000000000000	1.00660000000000000000	79501.00000000000000000000	275.15400000000000000000	0.02896400000000000000
3.00000000000000000000	0.90925000000000000000	70121.00000000000000000000	268.65900000000000000000	0.02896400000000000000
4.00000000000000000000	0.81935000000000000000	61660.00000000000000000000	262.16600000000000000000	0.02896400000000000000
5.00000000000000000000	0.73643000000000000000	54048.00000000000000000000	255.67600000000000000000	0.02896400000000000000
6.00000000000000000000	0.66011000000000000000	47217.00000000000000000000	249.18700000000000000000	0.02896400000000000000
7.00000000000000000000	0.59002000000000000000	41105.00000000000000000000	242.70000000000000000000	0.02896400000000000000
8.00000000000000000000	0.52579000000000000000	35651.00000000000000000000	236.21500000000000000000	0.02896400000000000000
9.00000000000000000000	0.46706000000000000000	30800.00000000000000000000	229.73300000000000000000	0.02896400000000000000
10.00000000000000000000	0.41351000000000000000	26499.00000000000000000000	223.25200000000000000000	0.02896400000000000000
11.00000000000000000000	0.36480000000000000000	22699.00000000000000000000	216.77400000000000000000	0.02896400000000000000
12.00000000000000000000	0.31194000000000000000	19399.00000000000000000000	216.65000000000000000000	0.02896400000000000000
13.00000000000000000000	0.26660000000000000000	16579.00000000000000000000	216.65000000000000000000	0.02896400000000000000
14.00000000000000000000	0.22786000000000000000	14170.00000000000000000000	216.65000000000000000000	0.02896400000000000000
15.00000000000000000000	0.19476000000000000000	12111.00000000000000000000	216.65000000000000000000	0.02896400000000000000
16.00000000000000000000	0.16647000000000000000	10352.00000000000000000000	216.65000000000000000000	0.02896400000000000000
17.00000000000000000000	0.14230000000000000000	8849.70000000000000000000	216.65000000000000000000	0.02896400000000000000
18.00000000000000000000	0.12165000000000000000	7565.20000000000000000000	216.65000000000000000000	0.02896400000000000000
19.00000000000000000000	0.10400000000000000000	6467.40000000000000000000	216.65000000000000000000	0.02896400000000000000
20.00000000000000000000	0.08891000000000000000	5529.30000000000000000000	216.65000000000000000000	0.02896400000000000000
21.00000000000000000000	0.07571500000000000000	4728.90000000000000000000	217.58100000000000000000	0.02896400000000000000
22.00000000000000000000	0.06451000000000000000	4047.50000000000000000000	218.57400000000000000000	0.02896400000000000000
23.00000000000000000000	0.05500600000000000000	3466.80000000000000000000	219.56700000000000000000	0.02896400000000000000
24.00000000000000000000	0.04693800000000000000	2971.70000000000000000000	220.56000000000000000000	0.02896400000000000000
25.00000000000000000000	0.04008400000000000000	2549.20000000000000000000	221.55200000000000000000	0.02896400000000000000
26.00000000000000000000	0.03425700000000000000	2188.30000000000000000000	222.54400000000000000000	0.02896400000000000000
27.00000000000000000000	0.02929800000000000000	1879.90000000000000000000	223.53600000000000000000	0.02896400000000000000
28.00000000000000000000	0.02507600000000000000	1616.10000000000000000000	224.52700000000000000000	0.02896400000000000000
29.00000000000000000000	0.02147800000000000000	1390.40000000000000000000	225.51800000000000000000	0.02896400000000000000
30.00000000000000000000	0.01841000000000000000	1197.00000000000000000000	226.50900000000000000000	0.02896400000000000000
31.00000000000000000000	0.01579200000000000000	1031.20000000000000000000	227.50000000000000000000	0.02896400000000000000
32.00000000000000000000	0.01355500000000000000	889.06000000000000000000	228.49000000000000000000	0.02896400000000000000
33.00000000000000000000	0.01157300000000000000	767.30000000000000000000	230.97300000000000000000	0.02896400000000000000
34.00000000000000000000	0.00988740000000000000	663.41000000000000000000	233.74300000000000000000	0.02896400000000000000
35.00000000000000000000	0.00846340000000000000	574.59000000000000000000	236.51300000000000000000	0.02896400000000000000
36.00000000000000000000	0.00725790000000000000	498.52000000000000000000	239.28200000000000000000	0.02896400000000000000
37.00000000000000000000	0.00631225000000000000	437.82500000000000000000	242.05000000000000000000	0.02896400000000000000
38.00000000000000000000	0.00536660000000000000	377.13000000000000000000	244.81800000000000000000	0.02896400000000000000
39.00000000000000000000	0.00468115000000000000	332.13500000000000000000	247.58400000000000000000	0.02896400000000000000
40.00000000000000000000	0.00399570000000000000	287.14000000000000000000	250.35000000000000000000	0.02896400000000000000
41.00000000000000000000	0.00349525000000000000	253.55000000000000000000	253.11400000000000000000	0.02896400000000000000
42.00000000000000000000	0.00299480000000000000	219.96000000000000000000	255.87800000000000000000	0.02896400000000000000
43.00000000000000000000	0.00262685000000000000	194.72500000000000000000	258.64100000000000000000	0.02896400000000000000
44.00000000000000000000	0.00225890000000000000	169.49000000000000000000	261.40300000000000000000	0.02896400000000000000
45.00000000000000000000	0.00198655000000000000	150.41500000000000000000	264.16400000000000000000	0.02896400000000000000
46.00000000000000000000	0.00171420000000000000	131.34000000000000000000	266.92500000000000000000	0.02896400000000000000
47.00000000000000000000	0.00151545000000000000	116.81500000000000000000	268.78800000000000000000	0.02896400000000000000
48.00000000000000000000	0.00131670000000000000	102.29000000000000000000	270.65000000000000000000	0.02896400000000000000
49.00000000000000000000	0.00117180000000000000	91.03450000000000000000	270.65000000000000000000	0.02896400000000000000
50.00000000000000000000	0.00102690000000000000	79.77900000000000000000	270.65000000000000000000	0.02896400000000000000
51.00000000000000000000	0.00091626000000000000	70.99650000000000000000	269.84100000000000000000	0.02896400000000000000
52.00000000000000000000	0.00080562000000000000	62.21400000000000000000	269.03100000000000000000	0.02896400000000000000
53.00000000000000000000	0.00072231500000000000	55.27550000000000000000	266.27800000000000000000	0.02896400000000000000
54.00000000000000000000	0.00063901000000000000	48.33700000000000000000	263.52400000000000000000	0.02896400000000000000
55.00000000000000000000	0.00057173000000000000	42.84950000000000000000	260.77200000000000000000	0.02896400000000000000
56.00000000000000000000	0.00050445000000000000	37.36200000000000000000	258.01900000000000000000	0.02896400000000000000
57.00000000000000000000	0.00045036000000000000	33.04250000000000000000	255.26900000000000000000	0.02896400000000000000
58.00000000000000000000	0.00039627000000000000	28.72300000000000000000	252.51800000000000000000	0.02896400000000000000
59.00000000000000000000	0.00035297500000000000	25.34050000000000000000	249.77000000000000000000	0.02896400000000000000
60.00000000000000000000	0.00030968000000000000	21.95800000000000000000	247.02100000000000000000	0.02896400000000000000
61.00000000000000000000	0.00028038600000000000	19.75220000000000000000	244.27500000000000000000	0.02896400000000000000
62.00000000000000000000	0.00025109200000000000	17.54640000000000000000	241.52900000000000000000	0.02896400000000000000
63.00000000000000000000	0.00022179800000000000	15.34060000000000000000	238.78400000000000000000	0.02896400000000000000
64.00000000000000000000	0.00019250400000000000	13.13480000000000000000	236.03800000000000000000	0.02896400000000000000
65.00000000000000000000	0.00016321000000000000	10.92900000000000000000	233.29200000000000000000	0.02896400000000000000
66.00000000000000000000	0.00014713400000000000	9.78738000000000000000	230.55100000000000000000	0.02896400000000000000
67.00000000000000000000	0.00013105800000000000	8.64576000000000000000	227.80900000000000000000	0.02896400000000000000
68.00000000000000000000	0.00011498100000000000	7.50414000000000000000	225.06800000000000000000	0.02896400000000000000
69.00000000000000000000	0.00009890520000000000	6.36252000000000000000	222.32600000000000000000	0.02896400000000000000
70.00000000000000000000	0.00008282900000000000	5.22090000000000000000	219.58500000000000000000	0.02896400000000000000
71.00000000000000000000	0.00007424740000000000	4.65434000000000000000	217.34800000000000000000	0.02896400000000000000
72.00000000000000000000	0.00006566580000000000	4.08778000000000000000	215.11100000000000000000	0.02896400000000000000
73.00000000000000000000	0.00005708420000000000	3.52122000000000000000	212.87300000000000000000	0.02896400000000000000
74.00000000000000000000	0.00004850260000000000	2.95466000000000000000	210.63600000000000000000	0.02896400000000000000
75.00000000000000000000	0.00003992100000000000	2.38810000000000000000	208.39900000000000000000	0.02896400000000000000
76.00000000000000000000	0.00003562840000000000	2.12096000000000000000	206.44700000000000000000	0.02896400000000000000
77.00000000000000000000	0.00003133580000000000	1.85382000000000000000	204.49500000000000000000	0.02896400000000000000
78.00000000000000000000	0.00002704320000000000	1.58668000000000000000	202.54300000000000000000	0.02896400000000000000
79.00000000000000000000	0.00002275060000000000	1.31954000000000000000	200.59100000000000000000	0.02896400000000000000
80.00000000000000000000	0.00001845800000000000	1.05240000000000000000	198.63900000000000000000	0.02896400000000000000
81.00000000000000000000	0.00001641030000000000	0.93105600000000000000	196.69000000000000000000	0.02896400000000000000
82.00000000000000000000	0.00001436260000000000	0.80971200000000000000	194.74100000000000000000	0.02896400000000000000
83.00000000000000000000	0.00001231500000000000	0.68836800000000000000	192.79100000000000000000	0.02896400000000000000
84.00000000000000000000	0.00001026730000000000	0.56702400000000000000	190.84200000000000000000	0.02896400000000000000
85.00000000000000000000	0.00000821960000000000	0.44568000000000000000	188.89300000000000000000	0.02896400000000000000
86.00000000000000000000	0.00000695800000000000	0.37338000000000000000	186.87000000000000000000	0.02895000000000000000
87.00000000000000000000	0.00000607250000000000	0.32593300000000000000	186.87000000000000000000	0.02894000000000000000
